beer_ABV,beer_beerId,beer_brewerId,beer_name,beer_style,review_appearance,review_palette,review_overall,review_taste,review_profileName,review_aroma,review_text,review_time,sentiment_score
4.5,6397,2600,Wakefield Pride,English Pale Ale,4.0,4.5,4.5,3.5,TheLongBeachBum,4.5,"This was the first commercial beer that launched Fernandes onto the Real Ale scene, and what a great start. Lightish straw colored beer, with plenty of hop aromas. Supremely clear with a fine white fluffy head, it is very smooth, clean and crisp. An incredibly fruity beer, as we say in England, and very moreish, with a hop dominant but light mouthfeel, and a dryish but bitter finish. I love this, a great session beer for the Summer, when a pint often goes in a few swigs. There's no shame in Wakefield Pride!!!.",1033590727,0.5
5.0,3558,140,Sierra Nevada Summerfest Lager,Czech Pilsener,3.5,3.5,3.0,3.5,ralree,4.0,"A: Golden, pretty clear, alright head, but recedes pretty fast and the lacing is non-existent. S: Malt smells pretty bready and good. Light fruit smells dominate, with some light hops in the background. Some grain present. T: Hops are present and pretty flavorful. Malt is bitter and bready. This one is very clean, and would be good with a meal, but it's a little weak on its own. Alcoholic fruit taste up front which goes away quickly. This would kill with a burger... M: Feels good in the mouth - pretty dry. It's a little over-carbonated. Just a tad astringent, which is perfect. D: This drinks well, but it's not too good on its own. Have it with a meal for sure.",1216169254,0.10000000149011612
11.5,47022,17981,Hunahpu's Imperial Stout,American Double / Imperial Stout,4.5,4.5,4.0,4.5,nickd717,4.5,"Hand bottle via trade, big thanks to Gillard for this rarity. Shared it at a tasting. Pours pitch black and pretty viscous with a creamy tan head that has some large bubbles. Amazing aroma - chocolate, spices, roast, smoke, and mild chili peppers. Really awesome. Flavor is incredible and moves through several phases. Starts with semi-sweet chocolate then roast and coffee, followed by some smoke, vanilla, then chili peppers, cinnamon, wood and bitter cocoa and hops on the finish. The complexity is pretty crazy. Medium full on the palate with a bitter cocoa chalkiness. Bitterness really sticks with you, and I feel like it's more from the cocoa than the hops. Drinkability is not great, but I think this works very well as a sipper. This is pretty much the best cigar beer ever.",1258841065,0.4000000059604645
6.8,1904,140,Sierra Nevada Celebration Ale,American IPA,4.0,4.0,4.5,5.0,edbeered,4.5,"On tap, this beer is an appealing amber color, with plenty of lacing. The hops are quite evident up front(both in smell and taste), but do not overwhelm the balance of this beer. There is a counterbalancing fruity, almost citrusy taste. What amazes, considering all the complex flavors, is how smooth this beer is(proof that smoothness does not equal blandness). A true classic, by one of the great pioneering craft breweries.",1105691688,0.699999988079071
8.0,32523,1805,Magnumus Ete Tomahawkus ESB³,Extra Special / Strong Bitter (ESB),4.0,4.5,3.5,3.5,johnnnniee,3.0,"Pours a hazy dark amber color with a stingy white head that dissipates quickly to a ring. Smells of earthy herbal resinous hops with a twinge of buttery pale malt. Judging from the aroma this isn't like an ESB I've had before. Taste is malty up front for a couple of milliseconds before the hops assault my palette with all they've got. Bitter herbal resinous citrus hop bite infused with pale and maybe a hint of toffee. Bitter dry finish. Medium body, bitter resinous mouthfeel, medium level of carbonation. Pretty good Ipa, but it could probably use a bit more malt backbone. I'm not sure I would ever attach a British style designation to a clearly American take on a beer. I enjoyed it.",1280036975,0.0
9.0,65872,4146,22nd Anniversary Vanilla Imperial Stout,American Double / Imperial Stout,4.0,4.0,4.0,4.0,brentk56,4.0,"Appearance: Pours a fudge brown color with ruby highlights; the head builds to an inch or so and leaves a few shards of lace Smell: Roasty chocolate, but somewhat sweet, with a discernible woody vanilla presence Taste: Sweetened chocolate, up front, with a vanilla/cherry flavor that develops by mid-palate; though there is enough hop bitterness to balance out the sweeter elements after the swallow, this is a rather sweet beer overall, with just a hint of Bourbon in the aftertaste Mouthfeel: Medium body with moderate carbonation Drinkability: Rather enjoyable, though it pales in power next to many other examples of the Imperial Stout style; it almost tastes like the beer equivalent of a Cherry Ripe (if any of you have tasted this Australian candy bar)",1301875021,0.10000000149011612
5.8,283,140,Sierra Nevada Stout,American Stout,4.0,4.5,4.5,4.5,Rob6852,4.5,"Been hearing good things about this stout so i gave it a go. It poured a dark brown/black color with a big tan head that hung around for the whole beer and left lacing all the way down. Smell was of burnt malt, hops and coffee. This was a thick but not overly thick stout, not bad at all. Taste was bitter but pleasent with the bitterness hitting the back of the tounge and had a verry good coffee like taste, at least to me, that went down smooth. The alcohol content of this beer gives this beer some kick so drink slowly and enjoy. This is a damn good stout. Of the ones that i have tried i would put this near the top of them. Highly recommended if you like this style of beer. Try it sometime and you will be happy that you did.",1066908466,0.5
7.3,9088,3818,IPA (India Pale Ale),American IPA,4.0,4.0,3.5,4.0,olacub,4.0,"A: Pours a nice amber hue, decent head that dissipates quickly, leaving some lacing on the glass. S: Caramel, fresh baked biscuits, and a little citrus mixed in. T: Wow, this is good. Very hoppy, but with a nice malty backbone. Piney, peppery, caramel, delicious. M: Good coating mouthfeel. D: Not sure how many of these I could drink, despite how tasty they are.",1156098168,0.6000000238418579
8.0,5253,841,Vapeur En Folie,Belgian Strong Pale Ale,4.5,4.5,4.5,3.5,Rastacouere,4.5,"Vintage August 1996. Orange-amber, light reddish hints, complex color, very nice foamy head. Good call Josh, this nose reveals tremendous house character! Full French mustard grains, lenses, expanding essences. The more I smell, the more I develop the certainty that they really did use mustard grains, relishy vinegar notes, mellowed out lemony hops. Tart grapefruit, melon and mango provide a pleasant fruit salad melting pot. WOAH! Sour! Mustardy, rhubarbish, earthy, this one has rusticity by the ton. Rather thin lambicy texture, moderately carbonated, herbal, extremely spicy, cheesy (with moderation), heavily citric, bittering out and a true pleasure to sip. Surprise: A real winner that one! Farmy and thirst-quenching.",1110242145,0.5
7.0,672,215,Chimay Première (Red),Dubbel,3.5,4.5,4.0,3.0,BeerFMAndy,4.0,"750 ml cork and cage bottle poured into a Unibroue tulip. Glassware and storage pictured, 7% ABV, L10-109, 02/10 on cork. A - A loud pop from the cork is followed by heavy gun smoke from the bottle. The crimson amber brew is left less vibrant from cloudiness but is topped by a well-formed bone-colored head. Low retention and no lace through. Strange for a Belgian. S - Pungent Belgian yeast erupts from the beer. Spice, earthy clay, white pepper, and low dark fruity esters are all imparted into the amber malt aroma. No hops are present. T - Dark candi sugar adds sweetness and color while lightening the body. Toasted caramel malt and spicy Belgian yeast esters. Not as complex or abundant as the aroma. M - Excessively carbonated, the mouthfeel and taste are almost destroyed by the abounding biting bubbles. Spicy-finishing and medium-bodied, it's fairly dry. O - I like this brew but I find it increasingly taxing to drink with each sip. This isn't just over-carbonated for a dubbel, it's over-carbonated for champagne! Distracting and disappointing but a good dubbel otherwise.",1305029979,0.0
5.0,571,113,Samuel Smith's Oatmeal Stout,Oatmeal Stout,4.0,3.5,3.5,4.5,aasher,3.0,"This beer poured a dark raisin brown with a one finger, creamy beige head. When picking up the aromas the first thing I think of is Newcastle. It's very, very malty and there are slight dark fruits, namely raisin. The flavors are very malty and sweeter than expected. There's light chocolate, light dark fruits, and light roasted malty sweetness. The flavors are just meh. The mouthfeel is perfect though. This beer is exceptionally smooth. It drinks well but for an oatmeal stout I've had quite a few that're better than this. The flavor just throws me off a bit. It's still solid, just not worthy of the rating in my opinion.",1297221671,0.0
8.5,65372,590,Unplugged Smoked Rye Ale,Smoked Beer,4.0,3.5,3.5,4.0,drpimento,4.0,"Pretty good for a heavy smoke flavor beer. Generally for me, a beer that is this smokey in flavor is too much for me. In this case the fruitiness of the rye I think, helps to balance. Pours with a small to medium sized very light tan head that mostly settles down and good lacing. Color is a clear dark amber. Aroma is mainly smoke with malt, caramel, toffee, a little fruit. Flavor is very similar. Body is fairly full and carbonation is very good. Finish is like flavor and is fairly long.",1297392522,0.4000000059604645
,31563,4375,Straw-Cherry Wheat,Fruit / Vegetable Beer,3.5,3.5,3.0,2.5,Noxious26,3.0,"650ml bottle poured in a pint glass. Generic Bushwakker bottle with a SC on the cap to designate which beer is inside. Hazy, Pink-peach colour. White head is 1/8 inch on the pour, but recedes to a thin ring around the edge. Every year Bushwakker puts out a summer fruit wheat beer. This time around it's a strawberry cherry wheat beer. Aroma is quite similar to their Summer Wheat. Hints of clove and spices with a soft wheat background. Hardly any hint of fruitiness in the aroma at all. Again, very similar to the Summer Wheat. The wheat shows through the most with a little hefe flavour of cloves through the carbonation rush. Estery dry finish. There is only the briefest flash of the fruit after the carbonation and right before the estery finish. I can only detect the strawberries. Lots of pin pricks of carbonation. A real estery bite in the finish. Light bodied. I find very little to differentiate this from the Summer Wheat. They probably threw in some cherries and strawberries with one of their batches, but the only result I can find is a pinkish hue and abrupt head. There's nothing wrong with this beer, but there isn't much to draw me back for more.",1152152987,0.0
